StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PhotoCriteria,Informed Consent,Prolific_ID,Age,Bio_Sex,Ethnicity,Ethnicity2,Gend_Ident.,RSQ_1a,RSQ_1b,RSQ_2a,RSQ_2b,RSQ_3a,RSQ_3b,RSQ_4a,RSQ_4b,RSQ_5a,RSQ_5b,RSQ_6a,RSQ_6b,RSQ_7a,RSQ_7b,RSQ_8a,RSQ_8b,BRCS_1,BRCS_2,BRCS_3,BRCS_4,PerceivedStress_1,PerceivedStress_2,PerceivedStress_3,PerceivedStress_4,PerceivedStress_5,PerceivedStress_6,PerceivedStress_7,PerceivedStress_8,PerceivedStress_9,PerceivedStress_10,attnchk,ERQ_1,ERQ_11,ERQ_12,ERQ_13,ERQ_14,ERQ_15,ERQ_16,ERQ_17,ERQ_18,ERQ_19,AQ_1,AQ_2,AQ_3,AQ_4,AQ_5,AQ_6,AQ_7,AQ_8,AQ_9,AQ_10,AQ_11,AQ_12,AQ_13,AQ_14,AQ_15,AQ_16,AQ_17,AQ_18,AQ_19,AQ_20,AQ_21,AQ_22,AQ_23,AQ_24,AQ_25,AQ_26,AQ_27,AQ_28,AQ_29,AQ_30,attnchk,AQ_31,AQ_32,AQ_33,AQ_34,AQ_35,AQ_36,AQ_37,AQ_38,AQ_39,AQ_40,AQ_41,AQ_42,AQ_43,AQ_44,AQ_45,AQ_46,AQ_47,AQ_48,AQ_49,AQ_50,SCS_1,SCS_2,SCS_3,SCS_4,SCS_5,SCS_6,SCS_7,SCS_8,SCS_9,SCS_10,SCS_11,SCS_12,SCS_13,SCS_14,SCS_15,SCS_16,SCS_17,SCS_18,SCS_19,SCS_20,NTBS_1,NTBS_2,NTBS_3,NTBS_4,NTBS_5,attnchk,NTBS_6,NTBS_7,NTBS_8,NTBS_9,NTBS_10,SRQ_1,SRQ_2,SRQ_3,SRQ_4,SRQ_5,SRQ_6,SRQ_7,SRQ_8,SRQ_9,SRQ_10,SRQ_11,SRQ_12,SRQ_13,SRQ_14,SRQ_15,SRQ_16,SRQ_17,SRQ_18,SRQ_19,SRQ_20,SRQ_21,SRQ_22,SRQ_23,PROLIFIC_PID,Create New Field or Choose From Dropdown...
6/5/23 12:36,6/5/23 12:40,0,98.213.51.164,100,256,1,6/5/23 12:40,R_2WI1ZcAhiPZEWJk,,,,,42.0311,-87.6858,anonymous,EN,1,1,6129cc7a565c9c03752802fa,26,2,1,2,2,5,6,3,3,2,3,3,3,6,3,3,6,2,6,2,6,4,4,4,2,3,2,2,3,2,3,4,3,2,3,0,5,4,5,5,5,5,4,5,5,5,3,2,3,3,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,2,3,2,3,3,4,2,1,3,2,4,3,2,3,2,2,1,4,3,4,2,3,2,3,2,2,2,2,2,3,1,2,4,3,4,4,5,4,5,5,5,5,4,3,5,2,3,4,4,4,2,4,4,3,3,4,4,4,4,3,4,4,4,5,6,3,2,3,6,5,3,5,3,4,5,5,2,5,6,1,6,3,6,5,6,5,6129cc7a565c9c03752802fa,
6/5/23 12:36,6/5/23 12:42,0,24.23.106.158,100,353,1,6/5/23 12:42,R_2ca3gmxv8Pdj2h3,,,,,40.4236,-79.9825,anonymous,EN,1,1,63d3f99eac52371a49e65825,26,2,1,2,2,5,4,6,3,3,6,4,4,3,6,4,3,4,4,6,5,4,3,3,4,2,2,4,2,2,2,3,3,4,1,0,5,4,5,3,3,4,3,5,4,4,2,3,3,2,3,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,4,2,2,3,4,2,2,2,4,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,2,2,4,3,5,4,5,3,4,4,4,4,3,4,4,4,3,4,5,2,4,3,2,2,2,3,2,4,2,2,2,1,1,6,7,1,7,7,7,7,6,5,7,6,7,6,6,7,5,2,5,5,7,7,6,6,63d3f99eac52371a49e65825,
6/5/23 12:37,6/5/23 12:44,0,144.121.251.14,100,370,1,6/5/23 12:44,R_1Q0GHdotaoQVjeZ,,,,,41.5362,-72.0833,anonymous,EN,1,1,5dcfc4a09595a10cd3ef3e59,23,2,4,2,2,4,4,4,4,4,5,5,3,2,4,3,2,5,3,4,2,4,4,5,4,1,0,2,3,3,0,3,4,0,0,0,5,1,6,1,5,1,6,6,1,5,1,2,2,4,4,4,4,2,4,2,3,3,4,4,2,3,2,3,3,4,4,2,3,1,3,2,2,2,1,3,3,2,2,3,1,4,2,2,3,3,1,3,4,3,2,3,1,2,2,4,2,2,1,1,1,1,1,5,1,4,1,6,5,6,4,1,6,5,1,4,3,1,4,1,5,5,4,2,1,4,4,4,6,7,1,6,3,7,5,1,4,6,5,5,3,2,6,7,1,6,7,5,5,7,5,5dcfc4a09595a10cd3ef3e59,
6/5/23 12:35,6/5/23 12:45,0,71.196.155.183,100,604,1,6/5/23 12:46,R_3oLXnNQXyUAtdUv,,,,,40.05,-105.217,anonymous,EN,1,1,61006f43a84b82fb439d7cba,26,2,1,2,2,2,4,4,6,3,3,4,3,3,4,3,6,6,4,6,2,3,4,5,4,2,2,4,2,2,2,2,1,3,3,0,5,2,3,2,4,2,4,4,5,5,3,1,1,2,4,2,4,2,4,2,2,2,3,4,2,2,2,3,3,4,4,3,1,2,3,3,1,2,2,3,3,1,1,3,4,3,1,3,2,3,3,3,3,2,1,3,1,3,2,3,3,2,2,3,3,2,1,4,2,6,2,5,6,4,3,1,6,6,1,4,3,4,2,2,5,4,4,3,3,3,4,3,5,6,1,5,3,7,6,1,3,6,5,6,3,1,6,6,1,6,7,6,1,7,5,61006f43a84b82fb439d7cba,
6/5/23 12:38,6/5/23 12:48,0,24.224.69.98,100,639,1,6/5/23 12:48,R_11X96cJ5YkT9Idc,,,,,35.474,-80.8729,anonymous,EN,1,1,62a1ed3d1357f3e033ae44f9,23,1,1,2,1,2,4,5,6,1,4,5,3,1,4,5,3,1,4,5,3,4,4,4,4,2,2,3,2,2,2,3,2,3,1,0,5,5,5,6,5,4,5,5,5,5,3,2,2,1,2,3,2,1,3,2,2,2,3,2,3,3,2,2,3,3,3,3,2,2,2,2,1,2,1,3,3,2,3,4,2,4,3,2,2,2,1,3,1,2,2,2,3,1,2,1,2,2,2,2,2,2,2,5,2,5,2,4,5,5,5,4,4,4,2,5,4,3,3,2,3,2,4,4,2,3,3,3,5,5,2,5,3,6,6,3,6,6,6,2,7,2,5,5,1,5,6,7,3,6,6,62a1ed3d1357f3e033ae44f9,
6/5/23 12:38,6/5/23 12:50,0,192.24.188.21,100,726,1,6/5/23 12:50,R_0MMJik8ROrQwjXb,,,,,39.0705,-84.516,anonymous,EN,1,1,63d5e3bf4a739d1158b9ce64,35,2,1,2,2,1,4,6,5,5,4,3,2,1,4,4,3,3,4,6,5,4,1,2,2,4,4,4,0,1,3,1,1,3,4,0,5,3,2,2,4,2,5,2,2,3,2,1,2,2,1,3,4,1,3,3,4,1,1,1,2,2,3,3,4,4,4,2,3,2,4,1,3,2,2,3,3,1,1,1,1,2,2,2,3,2,1,2,4,2,1,2,2,2,2,3,1,4,5,6,6,4,5,3,3,4,4,5,5,5,3,3,6,4,1,3,3,1,4,2,4,5,4,4,3,4,5,5,5,7,1,4,1,7,6,1,4,5,5,4,4,1,5,6,1,5,7,5,4,7,4,63d5e3bf4a739d1158b9ce64,
6/5/23 12:40,6/5/23 12:51,0,74.79.224.2,100,620,1,6/5/23 12:51,R_3hnd5lKyj0FUmsw,,,,,43.0699,-76.1144,anonymous,EN,1,1,5dfac1ba83907981767ce907,31,2,1,2,2,4,5,3,5,2,2,3,5,5,6,6,2,6,5,5,2,4,4,4,4,3,3,3,2,2,2,1,1,2,2,0,5,5,4,4,5,5,5,5,6,4,3,2,2,2,2,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,2,3,4,2,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,2,3,2,2,3,2,2,3,3,2,5,5,5,5,5,5,3,4,3,4,3,3,3,3,3,4,4,3,3,4,2,4,2,4,4,4,3,2,3,3,4,5,5,3,3,3,6,5,2,5,5,5,4,5,2,5,5,2,5,6,5,4,6,4,5dfac1ba83907981767ce907,
6/5/23 12:39,6/5/23 12:52,0,97.99.207.1,100,807,1,6/5/23 12:52,R_2f6sBMR0OkLEFdA,,,,,33.0287,-96.6826,anonymous,EN,1,1,595727bd7c76640001aa8f6e,23,2,1,1,2,6,2,4,3,4,1,4,5,4,2,4,5,4,1,4,1,4,3,4,4,4,0,4,0,1,4,1,4,3,4,0,2,5,2,6,6,6,3,4,6,3,1,1,1,2,1,1,2,2,1,2,3,2,2,2,3,2,3,3,1,2,3,1,1,3,3,1,2,2,3,4,3,1,2,1,1,3,1,3,3,3,3,1,4,1,3,1,1,2,3,3,3,6,6,6,5,6,4,2,6,3,6,2,1,2,3,3,2,3,6,2,2,3,5,4,2,3,4,1,3,4,2,4,5,7,3,5,4,3,5,3,6,6,5,4,5,2,6,5,2,6,6,6,2,7,2,595727bd7c76640001aa8f6e,
6/5/23 12:37,6/5/23 12:54,0,199.73.152.191,100,1020,1,6/5/23 12:54,R_tQiQ8AV4JwpetMd,,,,,30.4908,-84.3158,anonymous,EN,1,1,62f13dc95cf68f5d1182f495,26,1,1,2,1,1,3,6,6,5,6,3,6,1,3,2,6,1,4,4,2,4,2,3,2,2,2,3,2,2,2,3,2,1,1,0,2,5,2,3,4,6,5,5,6,3,2,1,3,2,1,1,2,3,3,2,4,1,3,3,3,1,3,3,3,1,3,1,1,4,4,1,4,3,3,1,3,3,1,1,3,4,4,3,4,3,2,1,2,1,2,1,1,2,3,3,4,2,4,3,2,3,2,4,2,4,5,3,4,2,1,3,6,4,1,2,1,2,4,2,4,4,4,4,2,4,5,4,6,5,2,5,2,6,5,2,6,6,7,3,3,2,6,6,1,6,6,6,2,7,4,62f13dc95cf68f5d1182f495,
6/5/23 12:47,6/5/23 12:58,0,100.33.27.117,100,668,1,6/5/23 12:58,R_5hcgoIAIrdpRnBD,,,,,41.1144,-74.0429,anonymous,EN,1,1,612e6569f68929afb886fb5c,23,2,1,1,2,1,4,4,6,5,4,4,6,1,4,2,3,2,4,4,1,4,4,2,5,2,3,4,1,2,2,2,0,3,3,0,1,6,2,2,1,6,2,4,6,3,3,1,4,1,1,1,2,3,2,2,4,1,3,2,4,3,4,3,1,4,4,1,1,2,4,2,1,3,3,1,3,3,2,1,3,3,2,3,4,1,4,1,3,2,2,3,1,3,3,3,4,6,6,6,6,6,4,3,6,3,6,3,4,2,1,5,5,4,2,5,1,4,4,2,3,4,4,1,5,2,2,3,5,7,5,3,3,7,1,5,7,5,5,6,7,5,2,6,2,2,7,7,6,7,4,612e6569f68929afb886fb5c,
6/5/23 12:40,6/5/23 13:03,0,166.199.98.126,100,1382,1,6/5/23 13:03,R_3ssjJhOCBMamfWm,,,,,39.9587,-82.9987,anonymous,EN,1,1,60ff1a1450c5e5c8fe6922d1,21,2,1,2,2,2,3,3,6,6,3,2,6,2,3,3,6,6,5,4,5,4,3,3,4,3,2,3,2,2,2,3,2,3,2,0,6,4,5,3,5,3,5,5,3,5,2,2,1,2,1,1,3,3,1,1,3,2,2,2,2,2,1,4,2,4,4,2,2,3,2,3,1,3,3,3,3,1,2,4,2,4,1,3,2,2,2,3,4,2,2,3,2,2,2,3,2,3,4,4,4,3,4,5,2,5,4,5,5,4,3,3,4,5,2,5,3,4,4,3,4,4,4,3,3,4,4,3,6,5,5,4,3,5,6,5,4,5,6,3,4,1,5,4,2,5,6,4,2,6,3,60ff1a1450c5e5c8fe6922d1,
6/5/23 13:01,6/5/23 13:11,0,108.30.96.159,100,587,1,6/5/23 13:11,R_OJp63UmMNzYwIdb,,,,,40.7041,-73.6184,anonymous,EN,1,1,5fd18d125e1f92195b1717bc,26,1,2,2,1,5,3,6,3,3,6,2,3,6,6,3,3,6,3,6,6,4,4,5,4,2,2,2,2,2,1,2,2,2,1,0,4,5,4,3,4,5,3,3,6,3,2,2,2,2,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,4,3,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,5,3,3,4,3,5,3,4,3,4,3,3,4,4,4,3,4,2,2,4,4,3,5,4,4,4,6,6,3,5,5,5,5,4,6,6,6,3,4,2,7,6,3,6,6,7,6,6,4,5fd18d125e1f92195b1717bc,
6/5/23 13:07,6/5/23 13:15,0,24.154.223.119,100,461,1,6/5/23 13:15,R_OMVUZYynKisIrJf,,,,,41.0093,-80.619,anonymous,EN,1,1,57a9f41a16a091000112f1cf,23,1,1,2,1,4,6,6,6,3,3,3,6,2,2,2,3,3,3,6,6,4,3,3,4,2,1,2,1,2,1,1,2,1,1,0,6,5,5,5,6,6,5,5,2,4,1,1,2,2,1,3,1,2,2,1,2,1,4,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,3,3,1,2,2,1,2,2,3,2,2,1,1,2,3,1,2,1,2,3,2,2,4,3,3,2,4,3,3,4,3,5,3,3,3,4,3,3,3,2,3,3,4,3,4,4,3,4,3,2,4,4,3,5,6,3,6,6,5,6,5,4,6,5,7,5,4,5,6,3,6,5,5,6,5,2,57a9f41a16a091000112f1cf,
6/5/23 12:47,6/5/23 13:17,0,68.46.152.91,100,1828,1,6/5/23 13:17,R_3pirjevmuq4OFhT,,,,,42.9332,-85.6531,anonymous,EN,1,1,63ced5ba289fa7af427c3740,24,2,2,2,2,4,3,3,6,4,6,3,4,5,4,6,4,4,3,5,6,4,4,4,4,3,2,2,2,2,2,2,1,2,2,0,1,5,6,2,5,4,1,6,2,6,3,4,1,2,2,2,4,1,1,2,1,2,1,2,1,3,2,4,1,4,4,3,2,2,4,2,1,3,4,3,3,2,1,4,2,4,2,1,1,4,2,1,4,2,1,3,2,1,1,3,1,1,1,1,1,1,1,5,1,4,1,5,4,5,4,1,6,5,1,6,5,4,5,5,4,2,4,2,4,2,2,2,4,7,1,5,1,4,4,1,4,3,4,1,4,1,5,6,1,4,6,4,1,6,2,63ced5ba289fa7af427c3740,
6/5/23 13:09,6/5/23 13:18,0,166.199.98.126,100,554,1,6/5/23 13:18,R_emKTjd2vDw4su1H,,,,,39.9587,-82.9987,anonymous,EN,1,1,60ff1a1450c5e5c8fe6922d1,21,2,1,2,2,2,3,3,6,2,6,2,6,2,3,3,3,4,5,4,5,4,3,4,4,3,2,2,2,2,2,3,2,2,1,0,5,3,5,2,5,3,5,5,3,5,2,2,1,3,2,1,4,1,1,1,3,2,2,1,2,3,2,4,2,4,4,2,2,3,3,3,1,2,3,3,3,1,2,4,2,4,3,2,2,3,2,3,4,2,2,3,2,2,2,3,2,3,4,4,4,3,4,5,2,5,3,4,5,4,3,4,5,5,2,4,4,4,4,2,4,4,4,4,2,4,4,3,6,6,5,5,2,5,5,5,4,5,5,3,4,1,6,6,1,6,6,4,3,5,5,60ff1a1450c5e5c8fe6922d1,
6/5/23 13:20,6/5/23 13:32,0,155.186.67.89,100,736,1,6/5/23 13:32,R_1mrrlYcOiMZT9sP,,,,,34.0915,-118.1307,anonymous,EN,1,1,615a084387075364a7462335,27,2,1,2,3,2,3,4,5,4,2,4,5,6,6,3,2,4,5,4,2,4,3,3,3,2,3,4,1,2,3,2,1,2,3,0,3,4,4,5,5,5,2,4,5,4,3,1,2,1,1,1,3,2,2,3,4,1,1,2,3,1,3,2,2,2,3,1,1,2,3,2,3,4,3,3,3,3,2,3,4,2,2,2,3,1,3,1,2,1,3,2,1,4,2,4,2,3,3,5,4,3,4,3,3,1,2,3,3,2,1,4,2,2,3,2,1,2,4,1,5,5,4,3,3,5,4,5,6,6,1,1,1,7,6,1,6,3,5,6,5,1,3,6,1,5,7,6,5,7,4,615a084387075364a7462335,
6/5/23 12:49,6/5/23 13:46,0,67.163.51.14,100,3379,1,6/5/23 13:46,R_1kNzRw2HDgHy2NH,,,,,41.8482,-87.6521,anonymous,EN,,1,60ffa146784103f75aadb045,35,1,1,2,1,4,3,6,6,3,6,3,6,3,4,3,6,3,3,3,6,4,5,3,4,1,0,2,3,3,1,3,4,0,1,0,5,6,6,2,6,4,6,6,7,7,3,2,3,4,4,4,4,1,3,2,2,3,2,4,2,3,3,3,2,3,1,4,2,3,3,4,4,1,1,3,3,2,2,3,1,4,3,1,3,3,2,2,2,1,2,3,3,1,2,2,2,1,1,1,1,1,1,6,1,6,1,6,6,6,6,1,6,5,1,4,3,5,3,1,4,3,4,3,2,4,2,3,6,6,2,4,4,5,6,2,4,4,6,3,5,2,6,4,2,5,6,6,2,6,4,60ffa146784103f75aadb045,
6/5/23 13:33,6/5/23 13:46,0,128.173.76.137,100,782,1,6/5/23 13:46,R_1jTyl83cB4leN0y,,,,,37.2532,-80.4347,anonymous,EN,1,1,61084dbab48ab21fce452554,25,2,1,2,2,6,1,4,5,4,1,2,6,3,1,2,6,4,4,4,2,4,4,5,4,3,2,3,3,2,2,3,2,1,1,0,3,7,3,5,3,6,3,3,7,3,1,2,1,2,1,4,4,1,4,3,4,1,1,4,2,2,4,4,4,4,4,2,3,4,2,1,2,3,2,4,3,1,1,3,3,2,1,1,4,2,1,3,1,2,3,3,2,3,2,4,4,6,5,6,5,4,6,3,2,5,2,4,4,4,1,3,6,5,1,5,1,2,5,1,5,5,4,5,2,5,4,5,7,7,1,1,2,7,6,1,1,5,5,5,3,1,5,7,1,6,7,5,6,7,3,61084dbab48ab21fce452554,
6/5/23 13:45,6/5/23 13:54,0,68.50.168.126,100,550,1,6/5/23 13:54,R_3st7HodBVfKBO1W,,,,,40.2116,-85.4273,anonymous,EN,1,1,605e52035e8254058df590fa,21,1,1,2,1,1,4,3,5,5,4,2,6,1,4,6,6,1,3,3,2,4,3,4,3,2,2,4,2,2,3,2,1,3,3,0,6,7,6,7,6,7,6,6,7,6,3,3,1,2,1,2,4,1,2,1,3,1,3,2,4,3,3,3,1,3,4,1,1,1,2,1,1,2,2,2,3,1,1,2,2,4,1,1,3,4,1,1,4,3,3,3,2,3,3,2,2,4,2,4,4,3,5,2,4,4,4,4,3,3,2,2,2,3,4,3,2,3,4,3,4,5,4,4,2,3,3,3,5,5,2,2,5,6,6,2,5,5,7,5,5,2,5,5,2,7,7,5,5,7,5,605e52035e8254058df590fa,
6/5/23 13:54,6/5/23 14:15,0,73.145.173.108,100,1262,1,6/5/23 14:15,R_21yUVSiJhXD8Nza,,,,,42.2807,-83.7801,anonymous,EN,1,1,610745dee13497549c9d6fba,22,2,1,2,3,2,2,4,6,2,6,4,3,2,6,2,3,1,4,6,6,3,2,4,4,2,3,4,2,2,2,1,1,2,3,0,2,3,5,3,3,2,6,5,4,4,2,2,1,2,2,3,3,1,3,2,3,2,3,1,2,3,2,3,3,3,4,3,2,3,2,2,2,2,2,3,3,2,2,3,1,3,2,3,2,3,3,1,3,3,3,3,2,3,3,3,3,3,3,4,2,2,2,4,2,5,3,4,4,3,2,2,5,3,1,2,2,1,4,3,5,4,4,4,2,3,4,4,5,6,1,3,2,6,3,3,3,5,4,5,2,2,4,5,2,4,6,3,3,6,4,610745dee13497549c9d6fba,
6/5/23 14:15,6/5/23 14:23,0,108.255.57.32,100,467,1,6/5/23 14:23,R_4YGw381UcVbM29X,,,,,30.5154,-97.6689,anonymous,EN,1,1,602c1f715e466a4985a5776f,21,2,4,2,2,3,5,4,6,4,2,2,3,3,6,4,6,6,5,3,5,4,4,5,3,2,2,3,3,1,2,3,1,1,2,0,5,6,5,5,6,6,5,6,6,5,3,2,2,2,3,3,4,2,4,2,3,3,1,3,3,3,3,3,4,3,4,3,3,3,3,3,2,2,4,3,3,1,1,3,3,3,3,2,2,4,4,4,3,2,2,3,2,2,3,2,2,4,4,4,4,3,3,3,4,4,4,4,3,4,3,4,2,2,2,3,2,3,5,1,3,4,4,2,2,4,4,4,5,6,1,5,3,5,3,1,1,6,5,3,1,1,5,5,1,5,7,1,3,6,3,602c1f715e466a4985a5776f,
6/5/23 14:34,6/5/23 14:43,0,66.161.206.226,100,556,1,6/5/23 14:43,R_3koGtlT5xjYmjKO,,,,,39.1059,-84.5047,anonymous,EN,1,1,5d8e64ab4e055600157a3d90,32,2,1,2,2,1,4,4,2,1,4,3,6,2,3,2,6,6,5,3,5,4,4,5,3,2,2,3,3,2,1,3,2,2,2,0,6,5,6,1,6,2,6,6,6,6,2,3,2,3,3,3,4,1,3,4,2,3,3,2,2,3,2,3,3,3,4,3,3,2,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,4,1,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,2,5,2,6,2,6,5,4,4,2,6,6,2,4,4,2,4,2,5,4,4,2,4,3,2,4,7,7,1,5,2,7,7,1,6,6,7,4,6,2,6,7,1,7,7,7,2,7,4,5d8e64ab4e055600157a3d90,
6/5/23 14:43,6/5/23 14:54,0,73.208.226.87,100,678,1,6/5/23 14:54,R_sGb6NMkmp8CrTEJ,,,,,42.055,-87.6951,anonymous,EN,1,1,5783d80d275be60001358349,22,1,4,2,1,4,4,3,4,6,4,4,3,6,3,3,6,4,3,2,6,4,5,4,4,2,1,3,3,2,2,3,2,1,2,0,7,5,7,2,6,4,7,6,5,7,2,3,1,1,2,2,4,1,3,2,2,2,3,2,2,1,2,3,1,4,4,3,1,3,3,3,1,1,2,4,3,1,2,3,1,3,1,2,2,3,2,1,4,3,2,4,2,2,2,2,2,1,2,2,2,1,2,5,2,6,1,6,5,4,4,2,5,6,1,5,3,2,5,2,5,5,4,5,2,5,4,4,7,7,1,6,1,7,6,2,6,7,7,1,5,2,6,7,1,7,7,5,2,7,2,5783d80d275be60001358349,
6/5/23 14:58,6/5/23 15:13,0,136.55.191.46,100,895,1,6/5/23 15:13,R_Y0k1eVb9ztdcMUx,,,,,33.8088,-84.2815,anonymous,EN,1,1,61002b174a64f106fb46f6a0,25,2,1,2,2,1,1,4,3,1,4,4,6,3,6,4,6,4,4,4,6,5,5,5,5,2,2,3,2,2,3,2,2,1,2,0,7,6,7,3,6,7,7,7,5,7,2,4,1,2,3,3,4,1,3,2,4,2,1,1,2,2,4,4,3,4,4,3,1,1,1,2,1,2,1,4,3,1,3,4,2,4,1,2,3,2,1,4,3,1,2,4,1,2,1,1,2,4,4,4,4,1,1,3,4,5,1,4,4,4,5,3,5,5,2,2,2,1,5,1,5,5,4,4,2,5,5,5,7,7,1,5,1,7,7,1,6,6,7,1,6,1,7,7,1,7,7,7,1,7,1,61002b174a64f106fb46f6a0,
6/5/23 12:34,6/5/23 12:35,0,73.16.115.47,1,33,0,6/12/23 12:35,R_3POp93UR4c6maUp,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f77918727a980f950a4e86,
6/5/23 12:33,6/5/23 12:35,0,67.46.64.24,2,108,0,6/12/23 12:35,R_VQ29oulOSE6eJGN,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3e7a9910331408ccf76528,
6/5/23 12:36,6/5/23 12:37,0,173.19.192.30,1,49,0,6/12/23 12:37,R_1n7N0yO8ZZjIZlZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610b64dc95ff0ef5b5b9ac6b,
6/5/23 12:37,6/5/23 12:38,0,70.104.203.72,1,20,0,6/12/23 12:38,R_egEUwbS8T8jFQ09,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e56fa4549c8f20ba2f69ca4,
6/5/23 12:38,6/5/23 12:38,0,74.72.168.16,1,29,0,6/12/23 12:38,R_3qevMnNB7I9SJOu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287a355e0dbfe43e55850b7,
6/5/23 12:37,6/5/23 12:39,0,69.140.203.68,4,95,0,6/12/23 12:39,R_2zOszzcZYQ3MNUv,,,,,,,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6234a7fc493d026318784c23,
6/5/23 12:38,6/5/23 12:39,0,104.229.196.8,1,95,0,6/12/23 12:39,R_1oAa9q8Y63wuVKk,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615567110b3d6e418c6add32,
6/5/23 12:39,6/5/23 12:40,0,75.81.180.225,1,13,0,6/12/23 12:40,R_pcsZb8dSuGm0lLH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5caa7f8c0d95570013d82f2f,
6/5/23 12:52,6/5/23 12:53,0,76.167.214.170,4,78,0,6/12/23 12:53,R_1FODSF7l5oEiHCe,,,,,,,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4d3869219f129c586b5f75,
6/5/23 12:57,6/5/23 12:57,0,76.34.174.3,1,36,0,6/12/23 12:57,R_emrDcVLilCwkq0V,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6110a371c00388d587922ff1,
